,Vorname,Nachname,Liga,Saison,Team,Spiele,Tore,Vorlagen,Punkte,Strafminuten,Tore pro Spiel,Vorlagen pro Spiel,Punkte pro Spiel,Strafminuten pro Spiel
712,Lukas,Strehle,Vorrunde Regionalliga Ost U15 Junioren Kleinfeld St. 2,22/23,Floorball Pinguine Jena,1,0,0,0,0,0.0,0.0,0.0,0.0
713,Lukas,Strehle,,Total,,10,4,2,6,2,0.4,0.2,0.6,0.2
843,Paul,Strickling,Westliga U17 KF,15/16,TV Refrath Tigers,3,0,2,2,0,0.0,0.6666666666666666,0.6666666666666666,0.0
844,Paul,Strickling,Westliga U15 KF,15/16,ASV Köln,6,7,4,11,4,1.1666666666666667,0.6666666666666666,1.8333333333333333,0.6666666666666666
845,Paul,Strickling,Verbandsliga West Herren KF,16/17,TV Refrath Tigers,10,11,5,16,0,1.1,0.5,1.6,0.0
846,Paul,Strickling,Regionalliga West Herren KF U17,16/17,TV Refrath Tigers,8,25,17,42,6,3.125,2.125,5.25,0.75
834,Paul,Strickling,Verbandsliga NRW Herren KF,18/19,TV Refrath Tigers,4,9,2,11,0,2.25,0.5,2.75,0.0
835,Paul,Strickling,Verbandsliga NRW Herren Kleinfeld,19/20,TV Refrath Tigers,6,21,9,30,0,3.5,1.5,5.0,0.0
836,Paul,Strickling,Regionalliga Ost Herren,21/22,USV Jena,1,0,0,0,0,0.0,0.0,0.0,0.0
837,Paul,Strickling,Verbandsliga Ost Herren Kleinfeld St. 2,21/22,USV Jena,2,4,1,5,0,2.0,0.5,2.5,0.0
838,Paul,Strickling,Regionalliga Kleinfeld,21/22,TV Refrath Tigers,2,4,0,4,0,2.0,0.0,2.0,0.0
839,Paul,Strickling,Playoffs Verbandsliga Ost Herren Großfeld,22/23,USV Jena,2,1,1,2,0,0.5,0.5,1.0,0.0
840,Paul,Strickling,Verbandsliga Ost Herren,22/23,USV Jena,4,6,2,8,0,1.5,0.5,2.0,0.0
841,Paul,Strickling,Herren Verbandsliga Ost Playoffs,23/24,USV Jena,2,0,1,1,0,0.0,0.5,0.5,0.0
842,Paul,Strickling,Herren Verbandsliga Ost,23/24,USV Jena,5,7,2,9,2,1.4,0.4,1.8,0.4
847,Paul,Strickling,,Total,,55,95,46,141,12,1.7272727272727273,0.8363636363636363,2.5636363636363635,0.21818181818181817
983,Jaro,Strobel,Playoffs Regionalliga Ost U9 Junioren Kleintor,21/22,Floorball Pinguine Jena,3,0,2,2,0,0.0,0.6666666666666666,0.6666666666666666,0.0
984,Jaro,Strobel,Regionalliga Ost U9 Junioren Kleintor St. 1,21/22,Floorball Pinguine Jena,6,0,0,0,0,0.0,0.0,0.0,0.0
985,Jaro,Strobel,Platzierungsrunde Regionalliga Ost U11 Junioren Kleinfeld,22/23,Floorball Pinguine Jena,10,0,2,2,0,0.0,0.2,0.2,0.0
986,Jaro,Strobel,Vorrunde Regionalliga Ost U11 Junioren Kleinfeld St. 2,22/23,Floorball Pinguine Jena,4,0,0,0,0,0.0,0.0,0.0,0.0
987,Jaro,Strobel,U11 Junioren Kleinfeld Platzierungsrunde Ost,23/24,Floorball Pinguine Jena,13,1,0,1,0,0.07692307692307693,0.0,0.07692307692307693,0.0
988,Jaro,Strobel,U11 Junioren Kleinfeld Regionalliga Ost St. 2,23/24,Floorball Pinguine Jena,2,0,0,0,0,0.0,0.0,0.0,0.0
989,Jaro,Strobel,,Total,,38,1,4,5,0,0.02631578947368421,0.10526315789473684,0.13157894736842105,0.0
1480,Nathalie,Thomas,Platzierungsrunde Ost U11 Junioren Kleinfeld,21/22,UHC Sparkasse Weißenfels,6,3,4,7,0,0.5,0.6666666666666666,1.1666666666666667,0.0
1481,Nathalie,Thomas,Regionalliga Ost U11 Junioren Kleinfeld St. 2,21/22,UHC Sparkasse Weißenfels,2,0,0,0,0,0.0,0.0,0.0,0.0
1482,Nathalie,Thomas,Playoffs Regionalliga Ost U13 Junioren,22/23,UHC Sparkasse Weißenfels,2,0,1,1,0,0.0,0.5,0.5,0.0
1483,Nathalie,Thomas,Regionalliga Ost U13 Junioren,22/23,UHC Sparkasse Weißenfels,6,1,2,3,0,0.16666666666666666,0.3333333333333333,0.5,0.0
1484,Nathalie,Thomas,Meisterrunde Regionalliga Ost U13 Junioren Kleinfeld,22/23,UHC Sparkasse Weißenfels,12,3,3,6,0,0.25,0.25,0.5,0.0
1485,Nathalie,Thomas,Vorrunde Regionalliga Ost U13 Junioren Kleinfeld St. 1,22/23,UHC Sparkasse Weißenfels,6,5,7,12,0,0.8333333333333334,1.1666666666666667,2.0,0.0
1486,Nathalie,Thomas,U15 Juniorinnen Kleinfeld Regionalliga Ost,23/24,SG Saalemädels,1,3,0,3,0,3.0,0.0,3.0,0.0
1487,Nathalie,Thomas,U13 Junioren Regionalliga Ost,23/24,UHC Sparkasse Weißenfels,10,0,1,1,2,0.0,0.1,0.1,0.2
1488,Nathalie,Thomas,U13 Junioren Kleinfeld Meisterrunde Ost,23/24,UHC Sparkasse Weißenfels,14,13,11,24,0,0.9285714285714286,0.7857142857142857,1.7142857142857142,0.0
1489,Nathalie,Thomas,U13 Junioren Kleinfeld Regionalliga Ost St. 1,23/24,UHC Sparkasse Weißenfels,5,7,6,13,0,1.4,1.2,2.6,0.0
1490,Nathalie,Thomas,,Total,,64,35,35,70,2,0.546875,0.546875,1.09375,0.03125
884,Felix,Thoms,Platzierungsrunde Ost U11 Junioren Kleinfeld,21/22,Floorball Pinguine Jena,7,4,2,6,0,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.0
885,Felix,Thoms,Regionalliga Ost U11 Junioren Kleinfeld St. 1,21/22,Floorball Pinguine Jena,5,5,0,5,0,1.0,0.0,1.0,0.0
886,Felix,Thoms,Platzierungsrunde Regionalliga Ost U15 Junioren Kleinfeld,22/23,Floorball Pinguine Jena,5,3,2,5,0,0.6,0.4,1.0,0.0
887,Felix,Thoms,Vorrunde Regionalliga Ost U15 Junioren Kleinfeld St. 2,22/23,Floorball Pinguine Jena,2,0,0,0,2,0.0,0.0,0.0,1.0
888,Felix,Thoms,Regionalliga Ost U13 Junioren,22/23,SG Jena/Naumburg,8,0,1,1,0,0.0,0.125,0.125,0.0
889,Felix,Thoms,Platzierungsrunde Regionalliga Ost U13 Junioren Kleinfeld,22/23,SG Jena/Naumburg,12,23,11,34,0,1.9166666666666667,0.9166666666666666,2.8333333333333335,0.0
890,Felix,Thoms,Vorrunde Regionalliga Ost U13 Junioren Kleinfeld St. 2,22/23,SG Jena/Naumburg,4,7,5,12,0,1.75,1.25,3.0,0.0
891,Felix,Thoms,U15 Junioren Regionalliga Ost,23/24,Floorball Pinguine Jena,12,3,1,4,2,0.25,0.08333333333333333,0.3333333333333333,0.16666666666666666
892,Felix,Thoms,,Total,,55,45,22,67,4,0.8181818181818182,0.4,1.2181818181818183,0.07272727272727272
237,Jerome,Thomä,Stena Line FD-Pokal Herren,15/16,USV Jena,1,0,0,0,0,0.0,0.0,0.0,0.0
238,Jerome,Thomä,Playoffs Verbandsliga Herren,15/16,USV Jena,1,0,0,0,0,0.0,0.0,0.0,0.0
239,Jerome,Thomä,Verbandsliga Ost Herren St. 2,15/16,USV Jena,6,0,0,0,0,0.0,0.0,0.0,0.0
240,Jerome,Thomä,Stena Line FD-Pokal (Herren),16/17,USV Jena,1,0,0,0,0,0.0,0.0,0.0,0.0
241,Jerome,Thomä,Verbandsliga Ost Herren Staffel 2,16/17,USV Jena,6,1,0,1,0,0.16666666666666666,0.0,0.16666666666666666,0.0
242,Jerome,Thomä,Verbandsliga Herren St. 2,17/18,USV Jena,10,0,0,0,0,0.0,0.0,0.0,0.0
243,Jerome,Thomä,Regionalliga Herren Kleinfeld St. 1,17/18,USV Jena,4,0,0,0,0,0.0,0.0,0.0,0.0
229,Jerome,Thomä,FD-Pokal Herren,18/19,USV Jena,1,0,0,0,0,0.0,0.0,0.0,0.0
230,Jerome,Thomä,Verbandsliga Ost Herren St. 1,18/19,USV Jena,3,0,0,0,0,0.0,0.0,0.0,0.0
231,Jerome,Thomä,Regionalliga Ost Herren,21/22,USV Jena,8,0,0,0,0,0.0,0.0,0.0,0.0
232,Jerome,Thomä,Verbandsliga Ost Herren Kleinfeld St. 2,21/22,USV Jena,2,0,0,0,0,0.0,0.0,0.0,0.0
233,Jerome,Thomä,Playoffs Verbandsliga Ost Herren Großfeld,22/23,USV Jena,1,0,0,0,0,0.0,0.0,0.0,0.0
234,Jerome,Thomä,Verbandsliga Ost Herren,22/23,USV Jena,6,0,0,0,0,0.0,0.0,0.0,0.0
235,Jerome,Thomä,Herren Verbandsliga Ost Playoffs,23/24,USV Jena,1,0,0,0,0,0.0,0.0,0.0,0.0
236,Jerome,Thomä,Herren Verbandsliga Ost,23/24,USV Jena,8,0,0,0,0,0.0,0.0,0.0,0.0
244,Jerome,Thomä,,Total,,59,1,0,1,0,0.01694915254237288,0.0,0.01694915254237288,0.0
951,Charlotte,Truhm,Platzierungsrunde Ost U11 Junioren Kleinfeld,21/22,Floorball Pinguine Jena,3,0,0,0,0,0.0,0.0,0.0,0.0
952,Charlotte,Truhm,Regionalliga Ost U11 Junioren Kleinfeld St. 1,21/22,Floorball Pinguine Jena,2,0,0,0,0,0.0,0.0,0.0,0.0
953,Charlotte,Truhm,U13 Juniorinnen Kleinfeld Deutsche Meisterschaft,22/23,SG Jena/Naumburg,3,0,0,0,0,0.0,0.0,0.0,0.0
954,Charlotte,Truhm,Regionalliga Ost U13 Junioren,22/23,SG Jena/Naumburg,6,0,0,0,0,0.0,0.0,0.0,0.0
955,Charlotte,Truhm,Platzierungsrunde Regionalliga Ost U13 Junioren Kleinfeld,22/23,SG Jena/Naumburg,5,0,0,0,0,0.0,0.0,0.0,0.0
956,Charlotte,Truhm,Vorrunde Regionalliga Ost U13 Junioren Kleinfeld St. 2,22/23,SG Jena/Naumburg,3,0,0,0,0,0.0,0.0,0.0,0.0
957,Charlotte,Truhm,Regionalliga Ost U13 Juniorinnen Kleinfeld,22/23,SG Jena/Naumburg,2,0,0,0,0,0.0,0.0,0.0,0.0
958,Charlotte,Truhm,,Total,,24,0,0,0,0,0.0,0.0,0.0,0.0
1638,Nikol,Turcerova,Regionalliga Ost Damen KF,15/16,USV Jena,4,6,1,7,0,1.5,0.25,1.75,0.0
1639,Nikol,Turcerova,,Total,,4,6,1,7,0,1.5,0.25,1.75,0.0
1539,Elenor,Walter,U13 Juniorinnen Kleinfeld Regionalliga Ost,23/24,Floorball Pinguine Jena,2,0,0,0,0,0.0,0.0,0.0,0.0
1540,Elenor,Walter,,Total,,2,0,0,0,0,0.0,0.0,0.0,0.0
84,Andre,Walther,Stena Line FD-Pokal Herren,15/16,USV Jena,1,0,0,0,0,0.0,0.0,0.0,0.0
85,Andre,Walther,Playoffs Verbandsliga Herren,15/16,USV Jena,1,0,0,0,2,0.0,0.0,0.0,2.0
86,Andre,Walther,Verbandsliga Ost Herren St. 2,15/16,USV Jena,7,0,0,0,8,0.0,0.0,0.0,1.1428571428571428
87,Andre,Walther,Stena Line FD-Pokal (Herren),16/17,USV Jena,1,0,1,1,4,0.0,1.0,1.0,4.0
88,Andre,Walther,Verbandsliga Ost Herren Staffel 2,16/17,USV Jena,6,0,1,1,2,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
89,Andre,Walther,Verbandsliga Herren St. 2,17/18,USV Jena,1,0,0,0,0,0.0,0.0,0.0,0.0
79,Andre,Walther,FD-Pokal Herren,18/19,USV Jena,2,3,4,7,0,1.5,2.0,3.5,0.0
80,Andre,Walther,Verbandsliga Ost Herren St. 1,18/19,USV Jena,6,0,0,0,2,0.0,0.0,0.0,0.3333333333333333
81,Andre,Walther,Verbandsliga Ost Herren Kleinfeld,18/19,USV Jena,1,1,0,1,0,1.0,0.0,1.0,0.0
82,Andre,Walther,FD-Pokal Herren,19/20,USV Jena,2,0,0,0,2,0.0,0.0,0.0,1.0
83,Andre,Walther,Verbandsliga Ost Herren St. 2,19/20,USV Jena,8,1,0,1,16,0.125,0.0,0.125,2.0
90,Andre,Walther,,Total,,36,5,6,11,36,0.1388888888888889,0.16666666666666666,0.3055555555555556,1.0
185,Malin,Warnt,Verbandsliga Herren St. 2,17/18,USV Jena,6,1,0,1,0,0.16666666666666666,0.0,0.16666666666666666,0.0
186,Malin,Warnt,Regionalliga Damen Kleinfeld,17/18,USV Jena,14,7,5,12,0,0.5,0.35714285714285715,0.8571428571428571,0.0
181,Malin,Warnt,FD-Pokal Herren,18/19,USV Jena,2,3,0,3,0,1.5,0.0,1.5,0.0
182,Malin,Warnt,Verbandsliga Ost Herren St. 1,18/19,USV Jena,3,0,0,0,0,0.0,0.0,0.0,0.0
183,Malin,Warnt,Regionalliga Ost Damen Kleinfeld,18/19,USV Jena,12,2,4,6,0,0.16666666666666666,0.3333333333333333,0.5,0.0
184,Malin,Warnt,Regionalliga Ost Damen Kleinfeld,19/20,USV Jena,12,6,6,12,0,0.5,0.5,1.0,0.0
187,Malin,Warnt,,Total,,49,19,15,34,0,0.3877551020408163,0.30612244897959184,0.6938775510204082,0.0
479,Clemens,Weichold,Playdowns Regionalliga Ost U13 Junioren Kleinfeld,18/19,Floorball Pinguine Jena,2,0,0,0,0,0.0,0.0,0.0,0.0
480,Clemens,Weichold,Regionalliga Ost U13 Junioren Kleinfeld St. 1,18/19,Floorball Pinguine Jena,6,0,0,0,0,0.0,0.0,0.0,0.0
481,Clemens,Weichold,Regionalliga Ost U13 Junioren Kleinfeld St. 2,19/20,Floorball Pinguine Jena,2,1,0,1,0,0.5,0.0,0.5,0.0
482,Clemens,Weichold,Regionalliga Ost U11 Junioren Kleintor,19/20,Floorball Pinguine Jena,4,4,2,6,0,1.0,0.5,1.5,0.0
483,Clemens,Weichold,Regionalliga Ost U15 Junioren,21/22,Floorball Pinguine Jena,8,1,1,2,0,0.125,0.125,0.25,0.0
484,Clemens,Weichold,Platzierungsrunde Regionalliga Ost U15 Junioren Kleinfeld,22/23,Floorball Pinguine Jena,7,3,1,4,0,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.0
485,Clemens,Weichold,Vorrunde Regionalliga Ost U15 Junioren Kleinfeld St. 2,22/23,Floorball Pinguine Jena,1,0,0,0,0,0.0,0.0,0.0,0.0
486,Clemens,Weichold,Regionalliga Ost U13 Junioren,22/23,SG Jena/Naumburg,4,0,0,0,0,0.0,0.0,0.0,0.0
487,Clemens,Weichold,Platzierungsrunde Regionalliga Ost U13 Junioren Kleinfeld,22/23,SG Jena/Naumburg,11,11,7,18,0,1.0,0.6363636363636364,1.6363636363636365,0.0
488,Clemens,Weichold,Vorrunde Regionalliga Ost U13 Junioren Kleinfeld St. 2,22/23,SG Jena/Naumburg,2,1,0,1,0,0.5,0.0,0.5,0.0
489,Clemens,Weichold,U15 Junioren Regionalliga Ost,23/24,Floorball Pinguine Jena,8,0,0,0,0,0.0,0.0,0.0,0.0
490,Clemens,Weichold,,Total,,55,21,11,32,0,0.38181818181818183,0.2,0.5818181818181818,0.0
457,Helene,Weichold,Playdowns Regionalliga Ost U13 Junioren Kleinfeld,18/19,Floorball Pinguine Jena,2,0,0,0,0,0.0,0.0,0.0,0.0
458,Helene,Weichold,Regionalliga Ost U13 Junioren Kleinfeld St. 1,18/19,Floorball Pinguine Jena,6,0,0,0,0,0.0,0.0,0.0,0.0
459,Helene,Weichold,Regionalliga Ost U13 Junioren Kleinfeld St. 2,19/20,Floorball Pinguine Jena,2,0,0,0,0,0.0,0.0,0.0,0.0
460,Helene,Weichold,Regionalliga Ost U15 Junioren,21/22,Floorball Pinguine Jena,8,0,0,0,0,0.0,0.0,0.0,0.0
461,Helene,Weichold,U17 Juniorinnen Kleinfeld Deutsche Meisterschaft,22/23,SG Saalemädels,3,0,0,0,0,0.0,0.0,0.0,0.0
462,Helene,Weichold,Regionalliga Ost U17 Junioren Kleinfeld,22/23,Floorball Pinguine Jena,4,0,0,0,0,0.0,0.0,0.0,0.0
463,Helene,Weichold,Regionalliga Ost U17 Juniorinnen Kleinfeld,22/23,SG Saalemädels,4,0,0,0,0,0.0,0.0,0.0,0.0
464,Helene,Weichold,Deutsche Meisterschaft U17 Juniorinnen Kleinfeld,23/24,SG Saalemädels,4,0,0,0,0,0.0,0.0,0.0,0.0
465,Helene,Weichold,Damen Kleinfeld Regionalliga Ost,23/24,USV Jena,4,0,0,0,0,0.0,0.0,0.0,0.0
466,Helene,Weichold,U17 Juniorinnen Kleinfeld Regionalliga Ost Playoffs,23/24,SG Saalemädels,2,0,0,0,0,0.0,0.0,0.0,0.0
467,Helene,Weichold,U17 Juniorinnen Kleinfeld Regionalliga Ost,23/24,SG Saalemädels,6,0,0,0,0,0.0,0.0,0.0,0.0
468,Helene,Weichold,,Total,,45,0,0,0,0,0.0,0.0,0.0,0.0
1042,Sonja,Weitzing,FD-Pokal Damen,22/23,USV Jena,1,0,0,0,2,0.0,0.0,0.0,2.0
1043,Sonja,Weitzing,Regionalliga Ost Damen Kleinfeld,22/23,USV Jena,6,1,2,3,2,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333
1044,Sonja,Weitzing,,Total,,7,1,2,3,4,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714
1607,Lennard ,Wunsch,Stena Line FD-Pokal Herren,15/16,USV Jena,1,0,0,0,2,0.0,0.0,0.0,2.0
1608,Lennard ,Wunsch,Playoffs Verbandsliga Herren,15/16,USV Jena,1,0,0,0,0,0.0,0.0,0.0,0.0
1609,Lennard ,Wunsch,Verbandsliga Ost Herren St. 2,15/16,USV Jena,8,0,0,0,0,0.0,0.0,0.0,0.0
1610,Lennard ,Wunsch,Verbandsliga Ost Herren Staffel 2,16/17,USV Jena,2,0,0,0,0,0.0,0.0,0.0,0.0
1611,Lennard ,Wunsch,,Total,,12,0,0,0,2,0.0,0.0,0.0,0.16666666666666666
668,Helen,Wötzel,Regionalliga Ost Damen Kleinfeld,19/20,USV Jena,10,1,1,2,0,0.1,0.1,0.2,0.0
669,Helen,Wötzel,Regionalliga Ost Herren,20/21,USV Jena,3,0,0,0,0,0.0,0.0,0.0,0.0
670,Helen,Wötzel,Regionalliga Ost Herren,21/22,USV Jena,13,0,2,2,2,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385
671,Helen,Wötzel,Verbandsliga Ost Herren Kleinfeld St. 2,21/22,USV Jena,7,8,0,8,0,1.1428571428571428,0.0,1.1428571428571428,0.0
672,Helen,Wötzel,FD-Pokal Damen,22/23,USV Jena,1,0,0,0,0,0.0,0.0,0.0,0.0
673,Helen,Wötzel,Playoffs Regionalliga Ost Damen Kleinfeld,22/23,USV Jena,2,4,1,5,0,2.0,0.5,2.5,0.0
674,Helen,Wötzel,Regionalliga Ost Damen Kleinfeld,22/23,USV Jena,11,9,11,20,4,0.8181818181818182,1.0,1.8181818181818181,0.36363636363636365
675,Helen,Wötzel,Damen Kleinfeld Regionalliga Ost,23/24,USV Jena,10,6,10,16,0,0.6,1.0,1.6,0.0
676,Helen,Wötzel,,Total,,57,28,25,53,6,0.49122807017543857,0.43859649122807015,0.9298245614035088,0.10526315789473684
1287,Amalia,Zeigermann,Regionalliga Ost U13 Junioren Kleinfeld St. 2,19/20,UHC Sparkasse Weißenfels II,2,0,0,0,0,0.0,0.0,0.0,0.0
1288,Amalia,Zeigermann,Regionalliga Ost U11 Junioren Kleinfeld Meisterrunde,19/20,UHC Sparkasse Weißenfels,8,0,0,0,0,0.0,0.0,0.0,0.0
1289,Amalia,Zeigermann,Regionalliga Ost U11 Junioren Kleinfeld Vorrunde St. 2,19/20,UHC Sparkasse Weißenfels,6,0,0,0,0,0.0,0.0,0.0,0.0
1290,Amalia,Zeigermann,U15 Juniorinnen Kleinfeld Deutsche Meisterschaft,21/22,SG Weißenfels/Jena,4,0,0,0,0,0.0,0.0,0.0,0.0
1291,Amalia,Zeigermann,Regionalliga Ost U15 Juniorinnen Kleinfeld,21/22,SG Weißenfels/Jena,6,0,0,0,0,0.0,0.0,0.0,0.0
1292,Amalia,Zeigermann,Playoffs Regionalliga Ost U13 Junioren,21/22,UHC Sparkasse Weißenfels,2,0,0,0,0,0.0,0.0,0.0,0.0
1293,Amalia,Zeigermann,Regionalliga Ost U13 Junioren,21/22,UHC Sparkasse Weißenfels,7,0,0,0,0,0.0,0.0,0.0,0.0
1294,Amalia,Zeigermann,DM-Quali Ost U13 Junioren Kleinfeld,21/22,UHC Sparkasse Weißenfels,1,0,0,0,0,0.0,0.0,0.0,0.0
1295,Amalia,Zeigermann,Playoffs Regionalliga Ost U13 Junioren Kleinfeld,21/22,UHC Sparkasse Weißenfels,2,0,0,0,0,0.0,0.0,0.0,0.0
1296,Amalia,Zeigermann,Regionalliga Ost U13 Junioren Kleinfeld St. 2,21/22,UHC Sparkasse Weißenfels,4,0,0,0,0,0.0,0.0,0.0,0.0
1297,Amalia,Zeigermann,U17-Trophy Juniorinnen (Sommer),22/23,Team Sachsen-Anhalt,2,0,0,0,0,0.0,0.0,0.0,0.0
1298,Amalia,Zeigermann,U17 Juniorinnen Kleinfeld Deutsche Meisterschaft,22/23,SG Saalemädels,3,0,0,0,0,0.0,0.0,0.0,0.0
1299,Amalia,Zeigermann,Regionalliga Ost U17 Juniorinnen Kleinfeld,22/23,SG Saalemädels,6,0,0,0,0,0.0,0.0,0.0,0.0
1300,Amalia,Zeigermann,Regionalliga Ost U15 Junioren,22/23,UHC Sparkasse Weißenfels,10,0,0,0,0,0.0,0.0,0.0,0.0
1301,Amalia,Zeigermann,Deutsche Meisterschaft U17 Juniorinnen Kleinfeld,23/24,SG Saalemädels,4,0,0,0,0,0.0,0.0,0.0,0.0
1302,Amalia,Zeigermann,Deutsche Meisterschaft U15 Junioren,23/24,UHC Sparkasse Weißenfels,4,0,0,0,0,0.0,0.0,0.0,0.0
1303,Amalia,Zeigermann,U17 Juniorinnen Kleinfeld Regionalliga Ost Playoffs,23/24,SG Saalemädels,2,0,0,0,0,0.0,0.0,0.0,0.0
1304,Amalia,Zeigermann,U17 Juniorinnen Kleinfeld Regionalliga Ost,23/24,SG Saalemädels,8,0,0,0,0,0.0,0.0,0.0,0.0
1305,Amalia,Zeigermann,U15 Junioren DM Quali,23/24,UHC Sparkasse Weißenfels,2,0,0,0,0,0.0,0.0,0.0,0.0
1306,Amalia,Zeigermann,U15 Junioren Regionalliga Ost Playoffs,23/24,UHC Sparkasse Weißenfels,2,0,0,0,0,0.0,0.0,0.0,0.0
1307,Amalia,Zeigermann,U15 Junioren Regionalliga Ost,23/24,UHC Sparkasse Weißenfels,8,0,0,0,0,0.0,0.0,0.0,0.0
1308,Amalia,Zeigermann,U15 Juniorinnen Kleinfeld Regionalliga Ost,23/24,SG Saalemädels,3,0,0,0,0,0.0,0.0,0.0,0.0
1309,Amalia,Zeigermann,,Total,,96,0,0,0,0,0.0,0.0,0.0,0.0
1572,Philipp,Zeltner,Stena Line FD-Pokal Herren,15/16,USV Jena,1,1,0,1,0,1.0,0.0,1.0,0.0
1573,Philipp,Zeltner,Playoffs Verbandsliga Herren,15/16,USV Jena,1,0,0,0,0,0.0,0.0,0.0,0.0
1574,Philipp,Zeltner,Verbandsliga Ost Herren St. 2,15/16,USV Jena,2,0,1,1,0,0.0,0.5,0.5,0.0
1575,Philipp,Zeltner,Verbandsliga Ost Herren Staffel 2,16/17,USV Jena,3,6,2,8,0,2.0,0.6666666666666666,2.6666666666666665,0.0
1569,Philipp,Zeltner,Herren Kleinfeld Landesliga Nord,18/19,VfL Lüneburg,2,0,1,1,2,0.0,0.5,0.5,1.0
1570,Philipp,Zeltner,Verbandsliga Ost Herren St. 2,19/20,FBC Phönix Leipzig,4,2,1,3,0,0.5,0.25,0.75,0.0
1571,Philipp,Zeltner,FD-Pokal Herren,20/21,Phönix Leipzig,1,0,2,2,0,0.0,2.0,2.0,0.0
1576,Philipp,Zeltner,,Total,,14,9,7,16,2,0.6428571428571429,0.5,1.1428571428571428,0.14285714285714285
551,Anna-Viktoria,Zerwell,Verbandsliga Ost Herren St. 2,15/16,USV Jena,1,0,0,0,0,0.0,0.0,0.0,0.0
552,Anna-Viktoria,Zerwell,Regionalliga Ost Damen KF,15/16,USV Jena,4,4,4,8,0,1.0,1.0,2.0,0.0
553,Anna-Viktoria,Zerwell,Regionalliga Damen Kleinfeld,17/18,USV Jena,12,6,3,9,2,0.5,0.25,0.75,0.16666666666666666
550,Anna-Viktoria,Zerwell,Regionalliga Ost Damen Kleinfeld,18/19,USV Jena,4,1,0,1,2,0.25,0.0,0.25,0.5
554,Anna-Viktoria,Zerwell,,Total,,21,11,7,18,4,0.5238095238095238,0.3333333333333333,0.8571428571428571,0.19047619047619047
511,Lena,Zielke,Verbandsliga Ost Herren St. 1,18/19,USV Jena,2,0,1,1,0,0.0,0.5,0.5,0.0
512,Lena,Zielke,Regionalliga Ost Damen Kleinfeld,18/19,USV Jena,8,6,0,6,0,0.75,0.0,0.75,0.0
513,Lena,Zielke,Regionalliga Ost Damen Kleinfeld,19/20,USV Jena,6,5,0,5,0,0.8333333333333334,0.0,0.8333333333333334,0.0
514,Lena,Zielke,,Total,,16,11,1,12,0,0.6875,0.0625,0.75,0.0
631,Patrick,Zimmer,Verbandsliga Ost Herren St. 2,19/20,USV Jena,5,1,0,1,2,0.2,0.0,0.2,0.4
632,Patrick,Zimmer,Verbandsliga Ost Herren Kleinfeld,19/20,USV Jena,2,0,1,1,0,0.0,0.5,0.5,0.0
633,Patrick,Zimmer,Regionalliga Ost Herren,20/21,USV Jena,3,0,1,1,0,0.0,0.3333333333333333,0.3333333333333333,0.0
634,Patrick,Zimmer,Regionalliga Ost Herren,21/22,USV Jena,8,0,1,1,0,0.0,0.125,0.125,0.0
635,Patrick,Zimmer,Verbandsliga Ost Herren Kleinfeld St. 2,21/22,USV Jena,3,1,1,2,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
636,Patrick,Zimmer,Playoffs Verbandsliga Ost Herren Großfeld,22/23,USV Jena,2,1,1,2,0,0.5,0.5,1.0,0.0
637,Patrick,Zimmer,Verbandsliga Ost Herren,22/23,USV Jena,10,2,1,3,4,0.2,0.1,0.3,0.4
638,Patrick,Zimmer,Herren Verbandsliga Ost Playoffs,23/24,USV Jena,2,1,1,2,0,0.5,0.5,1.0,0.0
639,Patrick,Zimmer,Herren Verbandsliga Ost,23/24,USV Jena,12,2,2,4,2,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
640,Patrick,Zimmer,,Total,,47,8,9,17,8,0.1702127659574468,0.19148936170212766,0.3617021276595745,0.1702127659574468
1163,Emma,Zimmermann,Regionalliga Ost U13 Junioren KF Staffel 2,16/17,Südharzluchse Großörner,10,3,2,5,0,0.3,0.2,0.5,0.0
1164,Emma,Zimmermann,Regionalliga U13 Junioren Kleinfeld St. 1,17/18,SG Harzgerode/Großörner,10,2,4,6,0,0.2,0.4,0.6,0.0
1140,Emma,Zimmermann,Playoffs Regionalliga Ost U13 Junioren Kleinfeld,18/19,USV Halle Saalebiber,3,1,4,5,0,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.0
1141,Emma,Zimmermann,Regionalliga Ost U13 Junioren Kleinfeld St. 2,18/19,USV Halle Saalebiber,12,12,9,21,0,1.0,0.75,1.75,0.0
1142,Emma,Zimmermann,Regionalliga Ost U15 Junioren,19/20,USV Halle Saalebiber,10,0,1,1,0,0.0,0.1,0.1,0.0
1143,Emma,Zimmermann,Regionalliga Ost U15 Junioren Kleinfeld St. 1,19/20,USV Halle Saalebiber,8,2,0,2,0,0.25,0.0,0.25,0.0
1144,Emma,Zimmermann,Regionalliga Ost U17 Junioren Kleinfeld,20/21,USV Halle Saalebiber,2,0,0,0,0,0.0,0.0,0.0,0.0
