"league_id","game_id","date","home_team_name","guest_team_name","home_goals","guest_goals","overtime","forfait"
144,3021,"2016-10-29","TV Lilienthal","Red Hocks Kaufering",8,2,"False","False"
144,9575,"2016-10-30","TV Lilienthal","ETV Piranhhas Hamburg",10,5,"False","False"
279,4532,"2016-10-30","TSV Neuwittenbek","Frankfurt Falcons",15,1,"False","False"
144,2085,"2016-10-30","UHC Sparkasse Weißenfels","BAT Berlin",9,3,"False","False"
144,7574,"2016-10-30","Red Devils Wernigerode","TV Eiche Horn Bremen",14,0,"False","False"
144,5967,"2016-10-30","TV Schriesheim","Floor Fighters Chemnitz",11,5,"False","False"
427,6630,"2016-10-30","SC DHfK Leipzig","Unihockey Igels Dresden",9,4,"False","False"
427,7815,"2016-10-30","USV TU Dresden","USV Halle Saalebiber",0,7,"False","False"
279,476,"2016-11-19","Frankfurt Falcons","Hannover 96",3,4,"False","False"
427,1216,"2016-11-19","USV Halle Saalebiber","SC DHfK Leipzig",8,5,"False","False"
279,3029,"2016-11-19","TSV Neuwittenbek","Blau-Weiß 96 Schenefeld",2,8,"False","False"
144,5005,"2016-11-19","Red Hocks Kaufering","BAT Berlin",2,3,"False","False"
144,5071,"2016-11-19","Red Devils Wernigerode","TV Schriesheim",12,11,"False","False"
144,4077,"2016-11-19","TV Eiche Horn Bremen","MFBC Leipzig",2,9,"False","False"
279,2963,"2016-11-19","Dümptener Füchse","SSF Dragons Bonn",4,7,"False","False"
279,5079,"2016-11-20","Gettorf Seahawks","DJK Holzbüttgen",3,18,"False","False"
144,7460,"2016-11-20","Floor Fighters Chemnitz","TV Lilienthal",7,15,"False","False"
427,1143,"2016-11-20","Unihockey Igels Dresden","UHC Döbeln 06",11,10,"True","False"
427,1595,"2016-11-20","USV TU Dresden","BAT Berlin II",0,0,"False","False"
144,3702,"2017-01-14","TV Eiche Horn Bremen","TV Schriesheim",6,7,"False","False"
144,4370,"2017-01-14","Red Hocks Kaufering","ETV Piranhhas Hamburg",7,4,"False","False"
144,4715,"2017-01-14","Red Devils Wernigerode","TV Lilienthal",4,9,"False","False"
144,6307,"2017-01-14","MFBC Leipzig","UHC Sparkasse Weißenfels",8,10,"False","False"
279,7875,"2017-01-14","DJK Holzbüttgen","Gettorf Seahawks",7,6,"False","False"
279,2394,"2017-01-14","SSF Dragons Bonn","Blau-Weiß 96 Schenefeld",6,11,"False","False"
427,3627,"2017-01-15","SC DHfK Leipzig","BAT Berlin II",17,2,"False","False"
427,8946,"2017-01-15","Unihockey Igels Dresden","USV Halle Saalebiber",2,3,"False","False"
427,2984,"2017-01-15","USV TU Dresden","Floorball Tigers Magdeburg",10,1,"False","False"
144,1335,"2017-01-15","Floor Fighters Chemnitz","BAT Berlin",3,11,"False","False"
144,9330,"2017-01-15","TV Schriesheim","TV Eiche Horn Bremen",12,6,"False","False"
279,4049,"2017-01-15","Frankfurt Falcons","Blau-Weiß 96 Schenefeld",4,10,"False","False"
279,1091,"2017-01-15","Hannover 96","TSV Neuwittenbek",0,0,"False","False"
427,9453,"2017-01-21","USV Halle Saalebiber","UHC Döbeln 06",8,5,"False","False"
427,6754,"2017-01-21","SC DHfK Leipzig","Floorball Tigers Magdeburg",15,4,"False","False"
279,3361,"2017-01-21","TSV Neuwittenbek","Dümptener Füchse",6,5,"True","False"
279,442,"2017-01-21","Blau-Weiß 96 Schenefeld","Frankfurt Falcons",10,2,"False","False"
279,2246,"2017-01-22","SSF Dragons Bonn","DJK Holzbüttgen",7,4,"False","False"
279,6732,"2017-01-22","Hannover 96","Frankfurt Falcons",0,0,"False","False"
427,2681,"2017-01-22","Unihockey Igels Dresden","BAT Berlin II",6,4,"False","False"
427,7246,"2017-01-28","Floorball Tigers Magdeburg","Unihockey Igels Dresden",6,7,"False","False"
144,8945,"2017-01-28","ETV Piranhhas Hamburg","Floor Fighters Chemnitz",9,7,"False","False"
427,4729,"2017-01-28","BAT Berlin II","USV Halle Saalebiber",4,9,"False","False"
144,6466,"2017-01-28","TV Schriesheim","MFBC Leipzig",2,8,"False","False"
144,899,"2017-01-28","UHC Sparkasse Weißenfels","Red Hocks Kaufering",15,2,"False","False"
279,4806,"2017-01-28","Dümptener Füchse","Blau-Weiß 96 Schenefeld",4,5,"False","False"
427,7248,"2017-01-28","UHC Döbeln 06","USV TU Dresden",4,3,"False","False"
144,6963,"2017-01-28","BAT Berlin","Red Devils Wernigerode",3,8,"False","False"
279,7716,"2017-01-29","SSF Dragons Bonn","Frankfurt Falcons",11,1,"False","False"
279,136,"2017-01-29","DJK Holzbüttgen","Hannover 96",11,3,"False","False"
144,7044,"2017-01-29","TV Lilienthal","TV Eiche Horn Bremen",15,1,"False","False"
144,6596,"2017-01-29","TV Schriesheim","UHC Sparkasse Weißenfels",6,8,"False","False"
144,771,"2017-01-29","Red Devils Wernigerode","ETV Piranhhas Hamburg",7,2,"False","False"
144,3435,"2017-01-29","Floor Fighters Chemnitz","Red Hocks Kaufering",4,8,"False","False"
279,9358,"2017-01-29","Gettorf Seahawks","TSV Neuwittenbek",4,6,"False","False"
144,8813,"2017-02-11","BAT Berlin","MFBC Leipzig",7,3,"False","False"
144,9241,"2017-02-11","TV Lilienthal","TV Schriesheim",15,2,"False","False"
144,7408,"2017-02-11","Red Hocks Kaufering","Red Devils Wernigerode",5,8,"False","False"
144,280,"2017-02-11","ETV Piranhhas Hamburg","TV Eiche Horn Bremen",10,3,"False","False"
427,7565,"2017-02-11","USV Halle Saalebiber","Floorball Tigers Magdeburg",10,0,"False","False"
427,2933,"2017-02-11","BAT Berlin II","UHC Döbeln 06",5,9,"False","False"
427,2767,"2017-02-11","SC DHfK Leipzig","USV TU Dresden",11,10,"False","False"
279,621,"2017-02-11","Blau-Weiß 96 Schenefeld","DJK Holzbüttgen",15,0,"False","False"
144,5409,"2017-02-12","TV Eiche Horn Bremen","BAT Berlin",1,8,"False","False"
144,643,"2017-02-12","MFBC Leipzig","TV Lilienthal",6,8,"False","False"
279,1029,"2017-02-12","TSV Neuwittenbek","DJK Holzbüttgen",8,2,"False","False"
279,3270,"2017-02-12","Frankfurt Falcons","Dümptener Füchse",4,7,"False","False"
144,2011,"2017-02-12","UHC Sparkasse Weißenfels","Floor Fighters Chemnitz",17,5,"False","False"
279,4436,"2017-02-12","Hannover 96","Gettorf Seahawks",9,6,"False","False"
279,5430,"2017-02-18","Gettorf Seahawks","SSF Dragons Bonn",6,9,"False","False"
144,6627,"2017-02-18","TV Eiche Horn Bremen","Red Hocks Kaufering",6,5,"False","False"
144,7478,"2017-02-18","TV Lilienthal","UHC Sparkasse Weißenfels",6,7,"False","False"
144,3009,"2017-02-18","BAT Berlin","TV Schriesheim",8,5,"False","False"
144,4352,"2017-02-18","MFBC Leipzig","ETV Piranhhas Hamburg",4,5,"True","False"
427,2140,"2017-02-18","UHC Döbeln 06","SC DHfK Leipzig",2,5,"False","False"
427,3794,"2017-02-18","Floorball Tigers Magdeburg","BAT Berlin II",5,1,"False","False"
279,249,"2017-02-18","Dümptener Füchse","Hannover 96",9,8,"False","False"
279,2884,"2017-02-18","DJK Holzbüttgen","Blau-Weiß 96 Schenefeld",5,2,"False","False"
144,8767,"2017-02-18","Red Devils Wernigerode","Floor Fighters Chemnitz",11,5,"False","False"
279,7455,"2017-02-19","TSV Neuwittenbek","SSF Dragons Bonn",5,12,"False","False"
144,6,"2017-02-19","UHC Sparkasse Weißenfels","ETV Piranhhas Hamburg",14,5,"False","False"
144,4630,"2017-02-19","MFBC Leipzig","Red Hocks Kaufering",4,2,"False","False"
427,7333,"2017-02-19","USV TU Dresden","Unihockey Igels Dresden",6,5,"False","False"
279,5988,"2017-02-25","Dümptener Füchse","DJK Holzbüttgen",4,3,"False","False"
279,5002,"2017-02-25","SSF Dragons Bonn","TSV Neuwittenbek",11,4,"False","False"
279,4864,"2017-02-25","Blau-Weiß 96 Schenefeld","Gettorf Seahawks",12,1,"False","False"
427,7238,"2017-02-25","USV Halle Saalebiber","USV TU Dresden",4,3,"False","False"
427,2294,"2017-02-25","Floorball Tigers Magdeburg","UHC Döbeln 06",3,11,"False","False"
144,4185,"2017-02-25","Red Hocks Kaufering","MFBC Leipzig",11,6,"False","False"
144,8620,"2017-02-25","ETV Piranhhas Hamburg","TV Schriesheim",8,5,"False","False"
144,7981,"2017-02-25","BAT Berlin","TV Lilienthal",5,6,"False","False"
144,1721,"2017-02-25","Floor Fighters Chemnitz","TV Eiche Horn Bremen",3,6,"False","False"
427,1824,"2017-02-26","Unihockey Igels Dresden","SC DHfK Leipzig",7,8,"False","False"
279,2897,"2017-02-26","Frankfurt Falcons","TSV Neuwittenbek",7,8,"False","False"
279,5027,"2017-03-04","Frankfurt Falcons","DJK Holzbüttgen",4,15,"False","False"
279,265,"2017-03-04","Blau-Weiß 96 Schenefeld","Dümptener Füchse",5,3,"False","False"
144,9172,"2017-03-04","ETV Piranhhas Hamburg","TV Lilienthal",4,5,"False","False"
427,1405,"2017-03-04","BAT Berlin II","USV TU Dresden",6,10,"False","False"
144,1049,"2017-03-04","TV Schriesheim","Red Hocks Kaufering",14,6,"False","False"
144,3588,"2017-03-04","BAT Berlin","UHC Sparkasse Weißenfels",3,10,"False","False"
144,4540,"2017-03-04","TV Eiche Horn Bremen","Red Devils Wernigerode",4,12,"False","False"
427,7466,"2017-03-04","UHC Döbeln 06","Unihockey Igels Dresden",5,6,"True","False"
144,2852,"2017-03-05","MFBC Leipzig","Floor Fighters Chemnitz",13,3,"False","False"
279,3883,"2017-03-05","Hannover 96","SSF Dragons Bonn",4,9,"False","False"
279,4619,"2017-03-05","Gettorf Seahawks","Dümptener Füchse",5,10,"False","False"
427,8587,"2017-03-05","SC DHfK Leipzig","USV Halle Saalebiber",8,2,"False","False"
427,272,"2017-03-18","USV Halle Saalebiber","Unihockey Igels Dresden",9,2,"False","False"
427,253,"2017-03-18","Floorball Tigers Magdeburg","USV TU Dresden",3,9,"False","False"
144,5348,"2017-03-18","ETV Piranhhas Hamburg","BAT Berlin",4,6,"False","False"
144,2723,"2017-03-18","Red Devils Wernigerode","MFBC Leipzig",7,6,"True","False"
279,8623,"2017-03-18","Blau-Weiß 96 Schenefeld","Hannover 96",12,5,"False","False"
279,3669,"2017-03-18","Dümptener Füchse","Gettorf Seahawks",16,6,"False","False"
144,3676,"2017-03-18","UHC Sparkasse Weißenfels","TV Eiche Horn Bremen",10,2,"False","False"
144,826,"2017-03-18","Red Hocks Kaufering","TV Lilienthal",3,6,"False","False"
279,5062,"2017-03-19","DJK Holzbüttgen","Frankfurt Falcons",0,0,"False","False"
279,8341,"2017-03-19","TSV Neuwittenbek","Hannover 96",8,8,"True","False"
144,9634,"2017-03-19","Floor Fighters Chemnitz","TV Schriesheim",9,10,"True","False"
427,6317,"2017-03-19","BAT Berlin II","SC DHfK Leipzig",2,14,"False","False"
144,5259,"2017-03-25","ETV Piranhhas Hamburg","UHC Sparkasse Weißenfels",6,13,"False","False"
394,5812,"2017-03-25","USV Halle Saalebiber","Blau-Weiß 96 Schenefeld",3,6,"False","False"
144,9163,"2017-03-25","TV Lilienthal","Floor Fighters Chemnitz",10,7,"False","False"
394,1497,"2017-03-26","SSF Dragons Bonn","SC DHfK Leipzig",6,10,"False","False"
144,685,"2017-03-26","MFBC Leipzig","TV Eiche Horn Bremen",7,3,"False","False"
144,3280,"2017-03-26","BAT Berlin","Red Hocks Kaufering",1,6,"False","False"
394,3485,"2017-04-01","SC DHfK Leipzig","SSF Dragons Bonn",6,2,"False","False"
394,3848,"2017-04-01","Blau-Weiß 96 Schenefeld","USV Halle Saalebiber",5,0,"False","False"
292,4393,"2017-04-01","Red Hocks Kaufering","Red Devils Wernigerode",3,6,"False","False"
292,4604,"2017-04-02","MFBC Leipzig","BAT Berlin",9,3,"False","False"
292,2402,"2017-04-08","BAT Berlin","MFBC Leipzig",4,2,"False","False"
292,3989,"2017-04-08","Red Devils Wernigerode","Red Hocks Kaufering",6,1,"False","False"
292,6746,"2017-04-09","BAT Berlin","MFBC Leipzig",7,4,"False","False"
394,4926,"2017-04-09","SC DHfK Leipzig","Blau-Weiß 96 Schenefeld",0,8,"False","False"
292,7301,"2017-04-15","BAT Berlin","UHC Sparkasse Weißenfels",2,6,"False","False"
292,6327,"2017-04-15","Red Devils Wernigerode","TV Lilienthal",5,4,"True","False"
292,9240,"2017-04-22","UHC Sparkasse Weißenfels","BAT Berlin",8,2,"False","False"
394,1491,"2017-04-22","Blau-Weiß 96 Schenefeld","SC DHfK Leipzig",10,5,"False","False"
292,1882,"2017-04-22","TV Lilienthal","Red Devils Wernigerode",4,3,"False","False"
292,96,"2017-04-23","TV Lilienthal","Red Devils Wernigerode",6,5,"False","False"
292,6901,"2017-05-13","TV Lilienthal","UHC Sparkasse Weißenfels",2,9,"False","False"
91,1654,"2017-05-14","Floor Fighters Chemnitz","SC DHfK Leipzig",12,4,"False","False"
91,4057,"2017-05-20","SC DHfK Leipzig","Floor Fighters Chemnitz",6,9,"False","False"
292,9014,"2017-05-20","UHC Sparkasse Weißenfels","TV Lilienthal",9,4,"False","False"
292,1066,"2017-05-20","Red Devils Wernigerode","BAT Berlin",6,1,"False","False"
438,9817,"2017-09-16","VfL Red Hocks Kaufering","Floor Fighters Chemnitz",6,3,"False","False"
438,9818,"2017-09-16","Red Devils Wernigerode","Blau-Weiß 96 Schenefeld",7,1,"False","False"
438,9816,"2017-09-16","TV Lilienthal","ETV Piranhhas Hamburg",4,1,"False","False"
438,9820,"2017-09-17","TV Schriesheim","BAT Berlin",8,4,"False","False"
438,9821,"2017-09-17","UHC Sparkasse Weißenfels","MFBC Leipzig",13,3,"False","False"
441,9675,"2017-09-23","SC DHfK Leipzig","Donau-Floorball Ingolstadt/Nordheim",11,6,"False","False"
441,9673,"2017-09-23","Unihockey Igels Dresden","UHC Döbeln 06",3,4,"False","False"
441,9674,"2017-09-23","USV Halle Saalebiber","FC Rennsteig Avalanche",6,3,"False","False"
438,9822,"2017-09-23","Blau-Weiß 96 Schenefeld","TV Schriesheim",13,11,"False","False"
440,9729,"2017-09-23","Dümptener Füchse","TSV Neuwittenbek",6,1,"False","False"
438,9823,"2017-09-23","ETV Piranhhas Hamburg","VfL Red Hocks Kaufering",9,4,"False","False"
441,9676,"2017-09-24","USV TU Dresden","BAT Berlin II",9,3,"False","False"
440,9731,"2017-09-24","SSF Dragons Bonn","TSV Neuwittenbek",7,10,"False","False"
440,9732,"2017-09-24","BSV Roxel","TV Eiche Horn Bremen",3,11,"False","False"
440,9730,"2017-09-24","DJK Holzbüttgen","Hannover 96",6,5,"False","False"
438,9825,"2017-09-24","MFBC Leipzig","TV Lilienthal",5,11,"False","False"
438,9824,"2017-09-24","BAT Berlin","UHC Sparkasse Weißenfels",2,14,"False","False"
438,9826,"2017-09-24","Floor Fighters Chemnitz","Red Devils Wernigerode",1,9,"False","False"
438,9828,"2017-09-30","Red Devils Wernigerode","ETV Piranhhas Hamburg",5,3,"False","False"
440,9735,"2017-09-30","TV Eiche Horn Bremen","SSF Dragons Bonn",10,5,"False","False"
440,9734,"2017-09-30","Hannover 96","Dümptener Füchse",2,4,"False","False"
438,9827,"2017-09-30","BAT Berlin","MFBC Leipzig",5,6,"False","False"
441,9677,"2017-09-30","UHC Döbeln 06","SC DHfK Leipzig",7,8,"True","False"
440,9733,"2017-09-30","TSV Neuwittenbek","DJK Holzbüttgen",9,6,"False","False"
441,9678,"2017-09-30","BAT Berlin II","USV Halle Saalebiber",4,6,"False","False"
441,9679,"2017-10-01","Donau-Floorball Ingolstadt/Nordheim","USV TU Dresden",8,7,"False","False"
438,9829,"2017-10-01","TV Schriesheim","Floor Fighters Chemnitz",12,4,"False","False"
441,9680,"2017-10-01","FC Rennsteig Avalanche","Unihockey Igels Dresden",0,5,"False","False"
438,9830,"2017-10-01","UHC Sparkasse Weißenfels","Blau-Weiß 96 Schenefeld",15,6,"False","False"
440,9736,"2017-10-01","Gettorf Seahawks","DJK Holzbüttgen",5,4,"True","False"
438,9832,"2017-10-07","TV Lilienthal","BAT Berlin",3,1,"False","False"
441,9681,"2017-10-07","BAT Berlin II","FC Rennsteig Avalanche",4,7,"False","False"
438,9831,"2017-10-07","Blau-Weiß 96 Schenefeld","MFBC Leipzig",3,3,"True","False"
440,9737,"2017-10-07","SSF Dragons Bonn","Gettorf Seahawks",7,5,"False","False"
441,9682,"2017-10-07","Unihockey Igels Dresden","SC DHfK Leipzig",10,8,"False","False"
438,9834,"2017-10-07","ETV Piranhhas Hamburg","TV Schriesheim",8,6,"False","False"
441,9683,"2017-10-08","UHC Döbeln 06","FC Rennsteig Avalanche",4,2,"False","False"
440,9739,"2017-10-08","DJK Holzbüttgen","TV Eiche Horn Bremen",5,6,"True","False"
441,9684,"2017-10-08","USV TU Dresden","USV Halle Saalebiber",2,4,"False","False"
440,9738,"2017-10-08","BSV Roxel","Hannover 96",5,3,"False","False"
440,9740,"2017-10-08","Dümptener Füchse","Gettorf Seahawks",5,9,"False","False"
438,9835,"2017-10-08","VfL Red Hocks Kaufering","Red Devils Wernigerode",4,8,"False","False"
438,9836,"2017-10-08","TV Lilienthal","TV Schriesheim",9,8,"False","False"
440,9741,"2017-10-21","Gettorf Seahawks","BSV Roxel",6,5,"True","False"
438,9837,"2017-10-21","MFBC Leipzig","Floor Fighters Chemnitz",7,4,"False","False"
438,9838,"2017-10-21","BAT Berlin","Blau-Weiß 96 Schenefeld",4,3,"False","False"
440,9743,"2017-10-21","SSF Dragons Bonn","Dümptener Füchse",4,7,"False","False"
440,9742,"2017-10-21","TV Eiche Horn Bremen","Hannover 96",12,4,"False","False"
441,9685,"2017-10-21","USV Halle Saalebiber","UHC Döbeln 06",9,3,"False","False"
438,9840,"2017-10-21","TV Lilienthal","Red Devils Wernigerode",4,6,"False","False"
441,9686,"2017-10-21","SC DHfK Leipzig","BAT Berlin II",10,1,"False","False"
438,9841,"2017-10-21","UHC Sparkasse Weißenfels","ETV Piranhhas Hamburg",14,4,"False","False"
438,9833,"2017-10-22","Floor Fighters Chemnitz","UHC Sparkasse Weißenfels",2,5,"False","False"
438,9842,"2017-10-22","VfL Red Hocks Kaufering","TV Schriesheim",11,7,"False","False"
441,9687,"2017-10-22","Donau-Floorball Ingolstadt/Nordheim","Unihockey Igels Dresden",6,2,"False","False"
441,9688,"2017-10-22","FC Rennsteig Avalanche","USV TU Dresden",6,7,"True","False"
440,9744,"2017-10-22","TSV Neuwittenbek","BSV Roxel",9,6,"False","False"
440,9745,"2017-10-28","Hannover 96","TSV Neuwittenbek",0,0,"False","False"
440,9746,"2017-10-28","TV Eiche Horn Bremen","Gettorf Seahawks",7,6,"False","False"
438,9847,"2017-10-28","Blau-Weiß 96 Schenefeld","TV Lilienthal",3,12,"False","False"
441,9690,"2017-10-28","USV Halle Saalebiber","Unihockey Igels Dresden",5,6,"True","False"
438,9846,"2017-10-28","Red Devils Wernigerode","TV Schriesheim",9,4,"False","False"
438,9843,"2017-10-28","VfL Red Hocks Kaufering","UHC Sparkasse Weißenfels",7,10,"False","False"
438,9844,"2017-10-28","Floor Fighters Chemnitz","BAT Berlin",5,5,"True","False"
438,9845,"2017-10-28","ETV Piranhhas Hamburg","MFBC Leipzig",10,9,"True","False"
440,9747,"2017-10-28","DJK Holzbüttgen","Dümptener Füchse",6,6,"True","False"
441,9689,"2017-10-28","UHC Döbeln 06","Donau-Floorball Ingolstadt/Nordheim",6,11,"False","False"
440,9748,"2017-10-29","BSV Roxel","SSF Dragons Bonn",6,7,"False","False"
441,9692,"2017-10-29","BAT Berlin II","Donau-Floorball Ingolstadt/Nordheim",2,7,"False","False"
441,9691,"2017-10-29","USV TU Dresden","SC DHfK Leipzig",5,8,"False","False"
438,9848,"2017-11-18","BAT Berlin","ETV Piranhhas Hamburg",5,8,"False","False"
438,9849,"2017-11-18","Blau-Weiß 96 Schenefeld","Floor Fighters Chemnitz",4,5,"True","False"
438,9850,"2017-11-18","Red Devils Wernigerode","UHC Sparkasse Weißenfels",7,8,"False","False"
438,9851,"2017-11-19","MFBC Leipzig","VfL Red Hocks Kaufering",7,2,"False","False"
441,9694,"2017-11-25","Unihockey Igels Dresden","BAT Berlin II",4,3,"True","False"
438,9852,"2017-11-25","ETV Piranhhas Hamburg","Blau-Weiß 96 Schenefeld",9,2,"False","False"
438,9853,"2017-11-25","TV Schriesheim","UHC Sparkasse Weißenfels",8,11,"False","False"
438,9854,"2017-11-25","VfL Red Hocks Kaufering","BAT Berlin",5,3,"False","False"
441,9693,"2017-11-25","Donau-Floorball Ingolstadt/Nordheim","USV Halle Saalebiber",6,11,"False","False"
441,9695,"2017-11-25","SC DHfK Leipzig","FC Rennsteig Avalanche",3,8,"False","False"
440,9751,"2017-11-25","SSF Dragons Bonn","DJK Holzbüttgen",7,5,"False","False"
440,9750,"2017-11-25","Dümptener Füchse","BSV Roxel",5,3,"False","False"
440,9749,"2017-11-25","TSV Neuwittenbek","TV Eiche Horn Bremen",3,6,"False","False"
438,9856,"2017-11-26","Red Devils Wernigerode","MFBC Leipzig",10,5,"False","False"
438,9855,"2017-11-26","Floor Fighters Chemnitz","TV Lilienthal",3,8,"False","False"
441,9696,"2017-11-26","USV TU Dresden","UHC Döbeln 06",17,6,"False","False"
440,9752,"2017-11-26","Gettorf Seahawks","Hannover 96",8,5,"False","False"
440,9753,"2017-12-02","TSV Neuwittenbek","Gettorf Seahawks",7,4,"False","False"
438,9861,"2017-12-02","BAT Berlin","Red Devils Wernigerode",6,3,"False","False"
440,9755,"2017-12-02","TV Eiche Horn Bremen","Dümptener Füchse",11,4,"False","False"
438,9857,"2017-12-02","MFBC Leipzig","TV Schriesheim",8,5,"False","False"
438,9859,"2017-12-02","Blau-Weiß 96 Schenefeld","VfL Red Hocks Kaufering",5,3,"False","False"
438,9860,"2017-12-02","Floor Fighters Chemnitz","ETV Piranhhas Hamburg",8,8,"True","False"
441,9697,"2017-12-02","UHC Döbeln 06","BAT Berlin II",12,3,"False","False"
438,9858,"2017-12-02","TV Lilienthal","UHC Sparkasse Weißenfels",4,5,"False","False"
440,9756,"2017-12-03","BSV Roxel","DJK Holzbüttgen",3,8,"False","False"
438,9862,"2017-12-03","TV Lilienthal","VfL Red Hocks Kaufering",11,0,"False","False"
441,9700,"2017-12-03","Unihockey Igels Dresden","USV TU Dresden",8,3,"False","False"
441,9698,"2017-12-03","SC DHfK Leipzig","USV Halle Saalebiber",5,6,"False","False"
441,9699,"2017-12-03","FC Rennsteig Avalanche","Donau-Floorball Ingolstadt/Nordheim",4,5,"True","False"
441,9701,"2017-12-16","UHC Döbeln 06","Unihockey Igels Dresden",9,8,"True","False"
438,9863,"2017-12-16","Blau-Weiß 96 Schenefeld","Red Devils Wernigerode",4,7,"False","False"
438,9864,"2017-12-16","BAT Berlin","TV Schriesheim",11,7,"False","False"
438,9865,"2017-12-16","ETV Piranhhas Hamburg","TV Lilienthal",5,3,"False","False"
440,9758,"2017-12-16","Hannover 96","DJK Holzbüttgen",0,0,"False","False"
440,9785,"2017-12-16","Gettorf Seahawks","SSF Dragons Bonn",4,9,"False","False"
440,9759,"2017-12-16","TV Eiche Horn Bremen","BSV Roxel",9,4,"False","False"
441,9702,"2017-12-16","BAT Berlin II","USV TU Dresden",10,7,"False","False"
441,9704,"2017-12-17","FC Rennsteig Avalanche","USV Halle Saalebiber",5,6,"True","False"
441,9703,"2017-12-17","Donau-Floorball Ingolstadt/Nordheim","SC DHfK Leipzig",2,5,"False","False"
440,9760,"2017-12-17","TSV Neuwittenbek","SSF Dragons Bonn",5,10,"False","False"
438,9866,"2017-12-17","Floor Fighters Chemnitz","VfL Red Hocks Kaufering",6,5,"False","False"
438,9867,"2017-12-17","MFBC Leipzig","UHC Sparkasse Weißenfels",7,9,"False","False"
438,9869,"2018-01-13","UHC Sparkasse Weißenfels","BAT Berlin",15,3,"False","False"
438,9868,"2018-01-13","TV Lilienthal","MFBC Leipzig",6,6,"True","False"
438,9870,"2018-01-13","TV Schriesheim","Blau-Weiß 96 Schenefeld",6,5,"False","False"
440,9763,"2018-01-13","DJK Holzbüttgen","TSV Neuwittenbek",9,0,"False","False"
440,9762,"2018-01-13","Dümptener Füchse","Hannover 96",5,6,"True","False"
440,9761,"2018-01-13","SSF Dragons Bonn","TV Eiche Horn Bremen",3,2,"False","False"
441,9705,"2018-01-13","USV Halle Saalebiber","BAT Berlin II",6,5,"False","False"
441,9706,"2018-01-13","SC DHfK Leipzig","UHC Döbeln 06",5,6,"True","False"
438,9871,"2018-01-13","VfL Red Hocks Kaufering","ETV Piranhhas Hamburg",9,5,"False","False"
441,9707,"2018-01-14","USV TU Dresden","Donau-Floorball Ingolstadt/Nordheim",9,5,"False","False"
441,9708,"2018-01-14","Unihockey Igels Dresden","FC Rennsteig Avalanche",3,5,"False","False"
440,9764,"2018-01-14","BSV Roxel","TSV Neuwittenbek",8,3,"False","False"
438,9872,"2018-01-14","Red Devils Wernigerode","Floor Fighters Chemnitz",3,7,"False","False"
440,9754,"2018-01-27","SSF Dragons Bonn","Hannover 96",6,5,"False","False"
441,9727,"2018-01-28","Donau-Floorball Ingolstadt/Nordheim","FC Rennsteig Avalanche",5,7,"False","False"
440,9766,"2018-02-10","Hannover 96","BSV Roxel",5,6,"False","False"
438,9875,"2018-02-10","Floor Fighters Chemnitz","TV Schriesheim",10,7,"False","False"
438,9874,"2018-02-10","ETV Piranhhas Hamburg","Red Devils Wernigerode",5,7,"False","False"
438,9873,"2018-02-10","Blau-Weiß 96 Schenefeld","UHC Sparkasse Weißenfels",6,11,"False","False"
440,9765,"2018-02-10","TSV Neuwittenbek","Dümptener Füchse",2,5,"False","False"
441,9711,"2018-02-10","SC DHfK Leipzig","Unihockey Igels Dresden",5,5,"True","False"
441,9710,"2018-02-10","USV Halle Saalebiber","USV TU Dresden",5,3,"False","False"
441,9709,"2018-02-10","Donau-Floorball Ingolstadt/Nordheim","UHC Döbeln 06",6,9,"False","False"
440,9767,"2018-02-10","TV Eiche Horn Bremen","DJK Holzbüttgen",5,9,"False","False"
438,9876,"2018-02-10","VfL Red Hocks Kaufering","TV Lilienthal",5,7,"False","False"
440,9768,"2018-02-11","Gettorf Seahawks","Dümptener Füchse",3,6,"False","False"
438,9877,"2018-02-11","MFBC Leipzig","BAT Berlin",7,1,"False","False"
441,9712,"2018-02-11","FC Rennsteig Avalanche","UHC Döbeln 06",8,2,"False","False"
440,9771,"2018-02-17","Hannover 96","TV Eiche Horn Bremen",7,10,"False","False"
438,9879,"2018-02-17","BAT Berlin","TV Lilienthal",2,5,"False","False"
438,9878,"2018-02-17","MFBC Leipzig","Blau-Weiß 96 Schenefeld",9,5,"False","False"
441,9713,"2018-02-17","BAT Berlin II","SC DHfK Leipzig",0,0,"False","False"
441,9714,"2018-02-17","UHC Döbeln 06","USV Halle Saalebiber",3,4,"False","False"
438,9880,"2018-02-17","UHC Sparkasse Weißenfels","Floor Fighters Chemnitz",20,3,"False","False"
438,9881,"2018-02-17","Red Devils Wernigerode","VfL Red Hocks Kaufering",9,4,"False","False"
438,9882,"2018-02-17","TV Schriesheim","ETV Piranhhas Hamburg",5,9,"False","False"
440,9769,"2018-02-17","Dümptener Füchse","SSF Dragons Bonn",3,2,"False","False"
440,9770,"2018-02-17","BSV Roxel","Gettorf Seahawks",8,10,"False","False"
438,9883,"2018-02-18","Floor Fighters Chemnitz","MFBC Leipzig",5,6,"False","False"
438,9884,"2018-02-18","Blau-Weiß 96 Schenefeld","BAT Berlin",6,2,"False","False"
440,9772,"2018-02-18","DJK Holzbüttgen","Gettorf Seahawks",13,4,"False","False"
441,9715,"2018-02-18","USV TU Dresden","FC Rennsteig Avalanche",3,4,"False","False"
