ID,Date,League,Team1,Team2,GT1,GT2,HGF,DGF
15296,2018-11-10,Regionalliga Ost Herren,USV TU Dresden,UHC Sparkasse Weißenfels II,4,3,T,F
15221,2018-11-10,Verbandsliga Ost Herren St. 1,Unihockey Igels Dresden II,UV Zwigge 07,6,5,T,F
15220,2018-11-10,Verbandsliga Ost Herren St. 1,USV Jena,SSV Heidenau,1,3,T,F
15219,2018-11-10,Verbandsliga Ost Herren St. 1,UHC Döbeln 06 II,Floorball Bautzen,4,5,T,F
15294,2018-11-10,Regionalliga Ost Herren,PSV 90 Dessau,MFBC Schkeuditz/Leipzig,8,6,T,F
14916,2018-11-10,Regionalliga NRW Herren,SSF Dragons Bonn 2,TSV Hochdahl,6,1,T,F
14915,2018-11-10,Regionalliga NRW Herren,SSF Dragons Bonn 2,ASV Köln,3,1,T,F
14914,2018-11-10,Regionalliga NRW Herren,ASV Köln,TSV Hochdahl,6,7,T,F
15463,2018-11-10,RL West (Hessen) - Herren GF,Floorball Mainz,Frankfurt Falcons,4,6,T,F
14642,2018-11-17,RL West (Hessen) - Herren GF,SV Espenau Rangers,Floorball Mainz,4,6,T,F
14644,2018-11-17,RL West (Hessen) - Herren GF,Frankfurt Falcons,TSV 1899 Griedel,7,6,T,F
14832,2018-11-17,Regionalliga Süd: Staffel BW,Sportvg Feuerbach 1,TSV Calw Lions,11,4,T,F
14833,2018-11-17,Regionalliga Süd: Staffel BW,United Lakers Konstanz,SV 03 Tübingen Sharks,5,4,T,F
15298,2018-11-17,Regionalliga Ost Herren,USV TU Dresden,PSV 90 Dessau,5,6,T,F
15254,2018-11-17,Verbandsliga Ost Herren St. 2,Floorball Tigers Magdeburg,MFBC Leipzig/Schkeuditz,11,1,T,F
15253,2018-11-17,Verbandsliga Ost Herren St. 2,FBC Phönix Leipzig,Floorball Grizzlys Salzwedel,6,10,T,F
15297,2018-11-17,Regionalliga Ost Herren,UHC Elster,UHC Sparkasse Weißenfels II,10,9,T,F
14643,2018-11-17,RL West (Hessen) - Herren GF,MTV 1846 Gießen,TSG Erlensee 1874,5,12,T,F
16063,2018-11-17,Jamasi Regionalliga Nordwest Herren,ATS Buntentor Knights,TB Uphusen Vikings,4,11,T,F
14358,2018-11-17,1. FBL,ETV Piranhhas Hamburg,Blau-Weiß 96 Schenefeld,5,5,T,F
14487,2018-11-17,2. FBL Süd/Ost,SCS Berlin,UHC Döbeln 06,14,3,T,F
14354,2018-11-17,1. FBL,MFBC Leipzig,DJK Holzbüttgen,16,2,T,F
14490,2018-11-17,2. FBL Süd/Ost,USV Halle Saalebiber,TV Schriesheim,3,10,T,F
14488,2018-11-17,2. FBL Süd/Ost,Unihockey Igels Dresden,Donau-Floorball Ingolstadt/Nordheim,7,8,T,F
14427,2018-11-17,2. FBL Nord/West,SSF Dragons Bonn,Hannover 96,20,4,T,F
14426,2018-11-17,2. FBL Nord/West,TV Eiche Horn Bremen,Tollwut Ebersgöns,4,2,T,F
16062,2018-11-17,Jamasi Regionalliga Nordwest Herren,Hannover Mustangs,MTV Mittelnkirchen,21,11,T,F
14355,2018-11-17,1. FBL,BAT Berlin,UHC Sparkasse Weißenfels,3,12,T,F
14356,2018-11-17,1. FBL,Floor Fighters Chemnitz,Red Devils Wernigerode,6,12,T,F
14357,2018-11-17,1. FBL,VfL Red Hocks Kaufering,TV Lilienthal,9,10,T,F
14425,2018-11-17,2. FBL Nord/West,Baltic Storms,BSV Roxel,8,4,T,F
14489,2018-11-17,2. FBL Süd/Ost,FC Stern München,FC Rennsteig Avalanche,10,6,T,F
15223,2018-11-18,Verbandsliga Ost Herren St. 1,Floorball Bautzen,Unihockey Igels Dresden II,4,5,T,F
15222,2018-11-18,Verbandsliga Ost Herren St. 1,UHC Döbeln 06 II,USV Jena,2,5,T,F
13784,2018-11-18,Regionalliga Süd Staffel Bayern Süd,Nut´s 04 Nürnberg,TV Augsburg,5,6,T,F
13785,2018-11-18,Regionalliga Süd Staffel Bayern Süd,Lumberjacks Rohrdorf,VfL Red Hocks Kaufering II,7,3,T,F
15994,2018-11-18,Herren Großfeld Regionalliga,Floorball Turtles Berlin,SG UHC Berlin/VfL Tegel,8,6,T,F
15996,2018-11-18,Herren Großfeld Regionalliga,BAT U21 Berlin,SC Potsdam,5,12,T,F
15299,2018-11-18,Regionalliga Ost Herren,Floor Fighters Chemnitz II,Red Devils Wernigerode U23,5,8,T,F
15300,2018-11-18,Regionalliga Ost Herren,MFBC Schkeuditz/Leipzig,USV Halle Saalebiber II,12,3,T,F
15995,2018-11-18,Herren Großfeld Regionalliga,BAT III Berlin,SSV Rapid,11,5,T,F
14359,2018-11-18,1. FBL,Floor Fighters Chemnitz,DJK Holzbüttgen,4,9,T,F
14491,2018-11-18,2. FBL Süd/Ost,UHC Döbeln 06,Donau-Floorball Ingolstadt/Nordheim,1,6,T,F
14428,2018-11-18,2. FBL Nord/West,Gettorf Seahawks,BSV Roxel,2,10,T,F
15997,2018-11-24,Herren Großfeld Regionalliga,BAT U21 Berlin,SSV Rapid,4,5,T,F
16064,2018-11-24,Jamasi Regionalliga Nordwest Herren,Hannover 96 II,SG Seebergen/Lilienthal,3,14,T,F
16065,2018-11-24,Jamasi Regionalliga Nordwest Herren,ATS Buntentor Knights,MTV Mittelnkirchen,7,12,T,F
16066,2018-11-24,Jamasi Regionalliga Nordwest Herren,TV Eiche Horn Bremen,Hannover Mustangs,3,14,T,F
16067,2018-11-24,Jamasi Regionalliga Nordwest Herren,TB Uphusen Vikings,Hannover 96 III,29,2,T,F
13956,2018-11-24,Herren Verbandsliga Nord,Baltic Storms 2,SG Schwarzenbek/Glinde,5,7,T,F
14507,2018-11-24,2. FBL Süd/Ost,FC Rennsteig Avalanche,SCS Berlin,8,4,T,F
13957,2018-11-24,Herren Verbandsliga Nord,TSV Bordesholm 2,SVE Hamburg,5,9,T,F
15255,2018-11-24,Verbandsliga Ost Herren St. 2,Floorball Grizzlys Salzwedel,Floorball Tigers Magdeburg,2,12,T,F
15256,2018-11-24,Verbandsliga Ost Herren St. 2,TSG Füchse II,FBC Phönix Leipzig,4,7,T,F
15302,2018-11-24,Regionalliga Ost Herren,PSV 90 Dessau,Floor Fighters Chemnitz II,8,6,T,F
15301,2018-11-24,Regionalliga Ost Herren,UHC Elster,MFBC Schkeuditz/Leipzig,7,10,T,F
14647,2018-11-25,RL West (Hessen) - Herren GF,Floorball Mainz,TSV 1899 Griedel,4,13,T,F
14835,2018-11-25,Regionalliga Süd: Staffel BW,Sportvg Feuerbach 1,Sportvg Feuerbach 2,7,0,T,F
14834,2018-11-25,Regionalliga Süd: Staffel BW,SV 03 Tübingen Sharks,DJK Giants Karlsruhe-Ost,4,3,T,F
15304,2018-11-25,Regionalliga Ost Herren,USV TU Dresden,TSG Füchse I,8,6,T,F
15303,2018-11-25,Regionalliga Ost Herren,UHC Sparkasse Weißenfels II,Red Devils Wernigerode U23,4,7,T,F
13787,2018-11-25,Regionalliga Süd Staffel Bayern Süd,Lumberjacks Rohrdorf,Nut´s 04 Nürnberg,8,1,T,F
13786,2018-11-25,Regionalliga Süd Staffel Bayern Süd,Donau Floorball Ingolstadt/Nordheim II / Haunwöhr,VfL Red Hocks Kaufering II,7,5,T,F
14646,2018-11-25,RL West (Hessen) - Herren GF,TSG Erlensee 1874,Frankfurt Falcons,13,3,T,F
14645,2018-11-25,RL West (Hessen) - Herren GF,SV Espenau Rangers,MTV 1846 Gießen,8,7,T,F
13958,2018-12-01,Herren Verbandsliga Nord,SG Schwarzenbek/Glinde,SVE Hamburg,7,6,T,F
13959,2018-12-01,Herren Verbandsliga Nord,Sport-Club Itzehoe,Baltic Storms 2,3,5,T,F
15258,2018-12-01,Verbandsliga Ost Herren St. 2,MFBC Leipzig/Schkeuditz,Black Lions Landsberg,7,10,T,F
15257,2018-12-01,Verbandsliga Ost Herren St. 2,FBC Phönix Leipzig,TSG Füchse II,6,8,T,F
13931,2018-12-01,Herren Regionalliga Nord,Seabulls,TSC Wellingsbüttel,8,6,T,F
13930,2018-12-01,Herren Regionalliga Nord,SG Bordesholm/Preetz/Gaarden,ETV Piranhhas 2,6,10,T,F
13932,2018-12-01,Herren Regionalliga Nord,PSV Flensburg,BW96 Schenefeld 2,3,7,T,F
16000,2018-12-01,Herren Großfeld Regionalliga,SC Potsdam,SG UHC Berlin/VfL Tegel,5,0,T,F
15999,2018-12-01,Herren Großfeld Regionalliga,BAT III Berlin,BAT U21 Berlin,10,11,T,F
15998,2018-12-01,Herren Großfeld Regionalliga,SSV Rapid,Floorball Turtles Berlin,4,9,T,F
14837,2018-12-02,Regionalliga Süd: Staffel BW,TSV Calw Lions,SV 03 Tübingen Sharks,4,7,T,F
14836,2018-12-02,Regionalliga Süd: Staffel BW,DJK Giants Karlsruhe-Ost,United Lakers Konstanz,3,2,T,F
14888,2018-12-02,Verbandsliga NRW Herren,DJK Holzbüttgen 3,Dümptener Füchse 2,2,3,T,F
14889,2018-12-02,Verbandsliga NRW Herren,BTG Teutonia Bielefeld,BSV Roxel 2,13,2,T,F
14886,2018-12-02,Verbandsliga NRW Herren,Dümptener Füchse 2,BTG Teutonia Bielefeld,0,8,T,F
14917,2018-12-02,Regionalliga NRW Herren,SSF Dragons Bonn 2,TSV Hochdahl,3,4,T,F
14918,2018-12-02,Regionalliga NRW Herren,ASV Köln,TSV Hochdahl,6,5,T,F
14919,2018-12-02,Regionalliga NRW Herren,ASV Köln,SSF Dragons Bonn 2,4,4,T,F
14887,2018-12-02,Verbandsliga NRW Herren,DJK Holzbüttgen 3,BSV Roxel 2,2,1,T,F
15354,2018-12-08,Regionalliga Ost Herren,TSG Füchse I,UHC Sparkasse Weißenfels II,6,8,T,F
15348,2018-12-08,Regionalliga Ost Herren,MFBC Schkeuditz/Leipzig,Floor Fighters Chemnitz II,7,4,T,F
15352,2018-12-08,Regionalliga Ost Herren,Red Devils Wernigerode U23,PSV 90 Dessau,11,5,T,F
15347,2018-12-08,Regionalliga Ost Herren,USV Halle Saalebiber II,UHC Elster,8,6,T,F
14649,2018-12-08,RL West (Hessen) - Herren GF,MTV 1846 Gießen,TSV 1899 Griedel,1,15,T,F
16068,2018-12-08,Jamasi Regionalliga Nordwest Herren,Hannover Mustangs,TB Uphusen Vikings,23,10,T,F
16069,2018-12-08,Jamasi Regionalliga Nordwest Herren,ATS Buntentor Knights,SG Seebergen/Lilienthal,2,10,T,F
14648,2018-12-08,RL West (Hessen) - Herren GF,SV Espenau Rangers,TSG Erlensee 1874,2,17,T,F
16071,2018-12-09,Jamasi Regionalliga Nordwest Herren,MTV Mittelnkirchen,Hannover 96 II,5,1,T,F
16070,2018-12-09,Jamasi Regionalliga Nordwest Herren,Hannover 96 III,TV Eiche Horn Bremen,1,14,T,F
15357,2018-12-15,Regionalliga Ost Herren,MFBC Schkeuditz/Leipzig,UHC Sparkasse Weißenfels II,4,5,T,F
15358,2018-12-15,Regionalliga Ost Herren,Floor Fighters Chemnitz II,USV TU Dresden,10,8,T,F
16002,2018-12-15,Herren Großfeld Regionalliga,SC Potsdam,BAT III Berlin,4,5,T,F
16808,2018-12-15,FD-Pokal Herren,SSF Dragons Bonn,VfL Red Hocks Kaufering,7,6,T,F
16804,2018-12-15,FD-Pokal Herren,SG UHC Berlin/VfL Tegel,TV Lilienthal,3,22,T,F
16807,2018-12-15,FD-Pokal Herren,VfL Red Hocks Kaufering II,UHC Sparkasse Weißenfels,4,16,T,F
16806,2018-12-15,FD-Pokal Herren,Blau-Weiß 96 Schenefeld,TV Schriesheim,3,5,T,F
16001,2018-12-15,Herren Großfeld Regionalliga,Floorball Turtles Berlin,BAT U21 Berlin,5,6,T,F
16805,2018-12-15,FD-Pokal Herren,SG Seebergen/Lilienthal,DJK Holzbüttgen,3,13,T,F
15227,2018-12-16,Verbandsliga Ost Herren St. 1,Unihockey Igels Dresden II,SSV Heidenau,12,2,T,F
15226,2018-12-16,Verbandsliga Ost Herren St. 1,Floorball Bautzen,UV Zwigge 07,11,4,T,F
16809,2018-12-16,FD-Pokal Herren,Hannover 96,MFBC Leipzig,2,19,T,F
16810,2018-12-16,FD-Pokal Herren,BAT Berlin,Baltic Storms,7,2,T,F
15364,2018-12-16,Regionalliga Ost Herren,USV Halle Saalebiber II,Red Devils Wernigerode U23,4,7,T,F
15362,2018-12-16,Regionalliga Ost Herren,TSG Füchse I,PSV 90 Dessau,7,6,T,F
16811,2018-12-16,FD-Pokal Herren,TSG Erlensee 1874,Red Devils Wernigerode,1,19,T,F
14429,2018-12-22,2. FBL Nord/West,Hannover 96,TV Eiche Horn Bremen,0,6,T,F
14495,2018-12-22,2. FBL Süd/Ost,USV Halle Saalebiber,FC Stern München,9,6,T,F
14494,2018-12-22,2. FBL Süd/Ost,TV Schriesheim,FC Rennsteig Avalanche,11,6,T,F
13788,2018-12-22,Regionalliga Süd Staffel Bayern Süd,VfL Red Hocks Kaufering II,TV Augsburg,7,5,T,F
13789,2018-12-22,Regionalliga Süd Staffel Bayern Süd,Lumberjacks Rohrdorf,Donau Floorball Ingolstadt/Nordheim II / Haunwöhr,7,5,T,F
14493,2018-12-22,2. FBL Süd/Ost,SC DHfK Leipzig,SCS Berlin,5,4,T,F
14430,2018-12-22,2. FBL Nord/West,Gettorf Seahawks,Baltic Storms,7,8,T,F
14431,2018-12-22,2. FBL Nord/West,BSV Roxel,SSF Dragons Bonn,7,10,T,F
14492,2018-12-22,2. FBL Süd/Ost,UHC Döbeln 06,Unihockey Igels Dresden,5,6,T,F
14360,2018-12-22,1. FBL,MFBC Leipzig,TV Lilienthal,10,5,T,F
14361,2018-12-22,1. FBL,UHC Sparkasse Weißenfels,Blau-Weiß 96 Schenefeld,9,4,T,F
14362,2018-12-22,1. FBL,ETV Piranhhas Hamburg,DJK Holzbüttgen,7,3,T,F
14363,2018-12-22,1. FBL,Floor Fighters Chemnitz,BAT Berlin,6,8,T,F
14432,2018-12-23,2. FBL Nord/West,Tollwut Ebersgöns,Dümptener Füchse,8,6,T,F
14496,2018-12-23,2. FBL Süd/Ost,Donau-Floorball Ingolstadt/Nordheim,FC Stern München,9,2,T,F
14364,2018-12-23,1. FBL,VfL Red Hocks Kaufering,Red Devils Wernigerode,11,8,T,F
14365,2019-01-05,1. FBL,BAT Berlin,VfL Red Hocks Kaufering,5,4,T,F
15224,2019-01-05,Verbandsliga Ost Herren St. 1,SSV Heidenau,UHC Döbeln 06 II,3,2,T,F
15225,2019-01-05,Verbandsliga Ost Herren St. 1,UV Zwigge 07,USV Jena,6,5,T,F
14368,2019-01-05,1. FBL,UHC Sparkasse Weißenfels,Floor Fighters Chemnitz,5,2,T,F
14367,2019-01-05,1. FBL,TV Lilienthal,ETV Piranhhas Hamburg,7,8,T,F
14366,2019-01-05,1. FBL,MFBC Leipzig,Red Devils Wernigerode,9,3,T,F
14369,2019-01-06,1. FBL,Floor Fighters Chemnitz,MFBC Leipzig,5,6,T,F
15260,2019-01-12,Verbandsliga Ost Herren St. 2,Floorball Grizzlys Salzwedel,MFBC Leipzig/Schkeuditz,7,4,T,F
14852,2019-01-12,Regionalliga Süd: Staffel BW,Sportvg Feuerbach 2,United Lakers Konstanz,1,3,T,F
14499,2019-01-12,2. FBL Süd/Ost,FC Stern München,TV Schriesheim,5,15,T,F
14498,2019-01-12,2. FBL Süd/Ost,UHC Döbeln 06,SC DHfK Leipzig,2,6,T,F
14497,2019-01-12,2. FBL Süd/Ost,SCS Berlin,Unihockey Igels Dresden,5,6,T,F
14500,2019-01-12,2. FBL Süd/Ost,USV Halle Saalebiber,Donau-Floorball Ingolstadt/Nordheim,8,4,T,F
14853,2019-01-12,Regionalliga Süd: Staffel BW,Sportvg Feuerbach 1,SV 03 Tübingen Sharks,2,4,T,F
15371,2019-01-12,Regionalliga Ost Herren,USV Halle Saalebiber II,MFBC Schkeuditz/Leipzig,4,10,T,F
15375,2019-01-12,Regionalliga Ost Herren,UHC Sparkasse Weißenfels II,UHC Elster,8,6,T,F
15376,2019-01-12,Regionalliga Ost Herren,PSV 90 Dessau,USV TU Dresden,5,4,T,F
15259,2019-01-12,Verbandsliga Ost Herren St. 2,Black Lions Landsberg,Floorball Tigers Magdeburg,3,15,T,F
16821,2019-01-12,FD-Pokal Herren,DJK Holzbüttgen,Red Devils Wernigerode,2,12,T,F
15372,2019-01-12,Regionalliga Ost Herren,Red Devils Wernigerode U23,Floor Fighters Chemnitz II,8,3,T,F
16006,2019-01-12,Herren Großfeld Regionalliga,BAT III Berlin,SG UHC Berlin/VfL Tegel,6,3,T,F
16005,2019-01-12,Herren Großfeld Regionalliga,Floorball Turtles Berlin,SC Potsdam,5,1,T,F
15229,2019-01-12,Verbandsliga Ost Herren St. 1,UHC Döbeln 06 II,UV Zwigge 07,6,3,T,F
15228,2019-01-12,Verbandsliga Ost Herren St. 1,SSV Heidenau,Floorball Bautzen,2,3,T,F
16073,2019-01-13,Jamasi Regionalliga Nordwest Herren,Hannover 96 III,SG Seebergen/Lilienthal,0,20,T,F
13791,2019-01-13,Regionalliga Süd Staffel Bayern Süd,VfL Red Hocks Kaufering II,Nut´s 04 Nürnberg,4,6,T,F
16822,2019-01-13,FD-Pokal Herren,TV Schriesheim,MFBC Leipzig,6,11,T,F
16072,2019-01-13,Jamasi Regionalliga Nordwest Herren,Hannover 96 II,TV Eiche Horn Bremen,2,4,T,F
14501,2019-01-13,2. FBL Süd/Ost,Unihockey Igels Dresden,FC Rennsteig Avalanche,14,8,T,F
16823,2019-01-13,FD-Pokal Herren,SSF Dragons Bonn,UHC Sparkasse Weißenfels,5,12,T,F
13790,2019-01-13,Regionalliga Süd Staffel Bayern Süd,TV Augsburg,Donau Floorball Ingolstadt/Nordheim II / Haunwöhr,7,9,T,F
14370,2019-01-19,1. FBL,Blau-Weiß 96 Schenefeld,TV Lilienthal,5,6,T,F
14371,2019-01-19,1. FBL,MFBC Leipzig,BAT Berlin,14,2,T,F
15262,2019-01-19,Verbandsliga Ost Herren St. 2,FBC Phönix Leipzig,Black Lions Landsberg,7,5,T,F
15261,2019-01-19,Verbandsliga Ost Herren St. 2,Floorball Grizzlys Salzwedel,TSG Füchse II,5,5,T,F
14373,2019-01-19,1. FBL,DJK Holzbüttgen,UHC Sparkasse Weißenfels,11,9,T,F
14372,2019-01-19,1. FBL,ETV Piranhhas Hamburg,Red Devils Wernigerode,6,5,T,F
14891,2019-01-19,Verbandsliga NRW Herren,BTG Teutonia Bielefeld,ASV Köln 2,1,2,T,F
14503,2019-01-19,2. FBL Süd/Ost,TV Schriesheim,SCS Berlin,15,3,T,F
13792,2019-01-19,Regionalliga Süd Staffel Bayern Süd,Donau Floorball Ingolstadt/Nordheim II / Haunwöhr,Lumberjacks Rohrdorf,2,10,T,F
13793,2019-01-19,Regionalliga Süd Staffel Bayern Süd,TV Augsburg,VfL Red Hocks Kaufering II,2,6,T,F
16009,2019-01-19,Herren Großfeld Regionalliga,Floorball Turtles Berlin,BAT III Berlin,0,11,T,F
16008,2019-01-19,Herren Großfeld Regionalliga,BAT U21 Berlin,SG UHC Berlin/VfL Tegel,11,4,T,F
14435,2019-01-19,2. FBL Nord/West,TV Eiche Horn Bremen,Baltic Storms,7,2,T,F
14434,2019-01-19,2. FBL Nord/West,Dümptener Füchse,BSV Roxel,8,5,T,F
14433,2019-01-19,2. FBL Nord/West,Hannover 96,Gettorf Seahawks,8,2,T,F
16007,2019-01-19,Herren Großfeld Regionalliga,SC Potsdam,SSV Rapid,10,4,T,F
14892,2019-01-19,Verbandsliga NRW Herren,BTG Teutonia Bielefeld,DJK Holzbüttgen 3,3,4,T,F
14893,2019-01-19,Verbandsliga NRW Herren,ASV Köln 2,Dümptener Füchse 2,6,1,T,F
15390,2019-01-19,Regionalliga Ost Herren,MFBC Schkeuditz/Leipzig,TSG Füchse I,4,9,T,F
15389,2019-01-19,Regionalliga Ost Herren,USV TU Dresden,Red Devils Wernigerode U23,7,5,T,F
14504,2019-01-19,2. FBL Süd/Ost,SC DHfK Leipzig,USV Halle Saalebiber,6,3,T,F
14502,2019-01-19,2. FBL Süd/Ost,Donau-Floorball Ingolstadt/Nordheim,FC Rennsteig Avalanche,19,5,T,F
14890,2019-01-19,Verbandsliga NRW Herren,Dümptener Füchse 2,DJK Holzbüttgen 3,6,4,T,F
13961,2019-01-20,Herren Verbandsliga Nord,SVE Hamburg,Baltic Storms 2,3,7,T,F
14374,2019-01-20,1. FBL,Floor Fighters Chemnitz,VfL Red Hocks Kaufering,6,5,T,F
14375,2019-01-20,1. FBL,Red Devils Wernigerode,Blau-Weiß 96 Schenefeld,6,3,T,F
13933,2019-01-20,Herren Regionalliga Nord,TSC Wellingsbüttel,SG Bordesholm/Preetz/Gaarden,11,5,T,F
13934,2019-01-20,Herren Regionalliga Nord,ETV Piranhhas 2,PSV Flensburg,5,2,T,F
13935,2019-01-20,Herren Regionalliga Nord,BW96 Schenefeld 2,Seabulls,4,8,T,F
15465,2019-01-20,Regionalliga Ost Herren,UHC Sparkasse Weißenfels II,USV Halle Saalebiber II,5,3,T,F
13960,2019-01-20,Herren Verbandsliga Nord,TSV Bordesholm 2,Sport-Club Itzehoe,2,11,T,F
14436,2019-01-20,2. FBL Nord/West,SSF Dragons Bonn,Tollwut Ebersgöns,14,4,T,F
14376,2019-01-20,1. FBL,BAT Berlin,ETV Piranhhas Hamburg,5,4,T,F
14377,2019-01-20,1. FBL,TV Lilienthal,DJK Holzbüttgen,8,7,T,F
14506,2019-01-20,2. FBL Süd/Ost,UHC Döbeln 06,USV Halle Saalebiber,4,7,T,F
15464,2019-01-20,Regionalliga Ost Herren,PSV 90 Dessau,UHC Elster,16,3,T,F
14505,2019-01-20,2. FBL Süd/Ost,Unihockey Igels Dresden,FC Stern München,8,2,T,F
14438,2019-01-26,2. FBL Nord/West,Baltic Storms,SSF Dragons Bonn,6,11,T,F
16076,2019-01-26,Jamasi Regionalliga Nordwest Herren,TB Uphusen Vikings,MTV Mittelnkirchen,16,5,T,F
14439,2019-01-26,2. FBL Nord/West,TV Eiche Horn Bremen,Dümptener Füchse,12,4,T,F
14382,2019-01-26,1. FBL,DJK Holzbüttgen,Red Devils Wernigerode,3,4,T,F
16075,2019-01-26,Jamasi Regionalliga Nordwest Herren,ATS Buntentor Knights,Hannover 96 III,9,4,T,F
14510,2019-01-26,2. FBL Süd/Ost,FC Stern München,USV Halle Saalebiber,1,8,T,F
15264,2019-01-26,Verbandsliga Ost Herren St. 2,Floorball Tigers Magdeburg,Floorball Grizzlys Salzwedel,9,3,T,F
14381,2019-01-26,1. FBL,ETV Piranhhas Hamburg,Floor Fighters Chemnitz,8,4,T,F
14380,2019-01-26,1. FBL,TV Lilienthal,UHC Sparkasse Weißenfels,3,5,T,F
14509,2019-01-26,2. FBL Süd/Ost,SC DHfK Leipzig,Donau-Floorball Ingolstadt/Nordheim,6,8,T,F
14508,2019-01-26,2. FBL Süd/Ost,UHC Döbeln 06,TV Schriesheim,4,11,T,F
14379,2019-01-26,1. FBL,MFBC Leipzig,VfL Red Hocks Kaufering,9,3,T,F
14378,2019-01-26,1. FBL,Blau-Weiß 96 Schenefeld,BAT Berlin,3,0,T,F
16074,2019-01-26,Jamasi Regionalliga Nordwest Herren,Hannover 96 II,Hannover Mustangs,5,29,T,F
15263,2019-01-26,Verbandsliga Ost Herren St. 2,FBC Phönix Leipzig,MFBC Leipzig/Schkeuditz,6,2,T,F
14437,2019-01-26,2. FBL Nord/West,Hannover 96,BSV Roxel,5,8,T,F
14511,2019-01-27,2. FBL Süd/Ost,SCS Berlin,Donau-Floorball Ingolstadt/Nordheim,6,5,T,F
13794,2019-01-27,Regionalliga Süd Staffel Bayern Süd,Lumberjacks Rohrdorf,TV Augsburg,5,3,T,F
14512,2019-01-27,2. FBL Süd/Ost,Unihockey Igels Dresden,TV Schriesheim,10,15,T,F
13795,2019-01-27,Regionalliga Süd Staffel Bayern Süd,Donau Floorball Ingolstadt/Nordheim II / Haunwöhr,Nut´s 04 Nürnberg,8,2,T,F
14650,2019-01-27,RL West (Hessen) - Herren GF,SV Espenau Rangers,Frankfurt Falcons,10,12,T,F
14921,2019-01-27,Regionalliga NRW Herren,ASV Köln,DJK Holzbüttgen 2,3,1,T,F
14652,2019-01-27,RL West (Hessen) - Herren GF,TSV 1899 Griedel,TSG Erlensee 1874,9,7,T,F
14920,2019-01-27,Regionalliga NRW Herren,DJK Holzbüttgen 2,SSF Dragons Bonn 2,3,5,T,F
14384,2019-01-27,1. FBL,DJK Holzbüttgen,Blau-Weiß 96 Schenefeld,6,7,T,F
14383,2019-01-27,1. FBL,UHC Sparkasse Weißenfels,VfL Red Hocks Kaufering,8,7,T,F
15466,2019-01-27,Regionalliga Ost Herren,Red Devils Wernigerode U23,TSG Füchse I,11,6,T,F
15467,2019-01-27,Regionalliga Ost Herren,USV Halle Saalebiber II,PSV 90 Dessau,3,16,T,F
15468,2019-01-27,Regionalliga Ost Herren,Floor Fighters Chemnitz II,UHC Elster,10,4,T,F
15469,2019-01-27,Regionalliga Ost Herren,USV TU Dresden,MFBC Schkeuditz/Leipzig,3,7,T,F
14651,2019-01-27,RL West (Hessen) - Herren GF,MTV 1846 Gießen,Floorball Mainz,5,6,T,F
14839,2019-01-27,Regionalliga Süd: Staffel BW,DJK Giants Karlsruhe-Ost,TSV Calw Lions,5,3,T,F
14922,2019-01-27,Regionalliga NRW Herren,ASV Köln,SSF Dragons Bonn 2,3,5,T,F
16077,2019-01-27,Jamasi Regionalliga Nordwest Herren,SG Seebergen/Lilienthal,TV Eiche Horn Bremen,5,3,T,F
14840,2019-01-27,Regionalliga Süd: Staffel BW,Sportvg Feuerbach 2,Sportvg Feuerbach 1,1,7,T,F
14442,2019-01-27,2. FBL Nord/West,BSV Roxel,Tollwut Ebersgöns,5,1,T,F
14441,2019-01-27,2. FBL Nord/West,Baltic Storms,Hannover 96,10,5,T,F
14440,2019-01-27,2. FBL Nord/West,Gettorf Seahawks,SSF Dragons Bonn,8,18,T,F
14838,2019-01-27,Regionalliga Süd: Staffel BW,SV 03 Tübingen Sharks,United Lakers Konstanz,5,6,T,F
16079,2019-02-02,Jamasi Regionalliga Nordwest Herren,ATS Buntentor Knights,TV Eiche Horn Bremen,3,6,T,F
16078,2019-02-02,Jamasi Regionalliga Nordwest Herren,MTV Mittelnkirchen,Hannover Mustangs,10,19,T,F
15473,2019-02-02,Regionalliga Ost Herren,UHC Sparkasse Weißenfels II,USV TU Dresden,3,7,T,F
15470,2019-02-02,Regionalliga Ost Herren,TSG Füchse I,UHC Elster,13,4,T,F
15471,2019-02-02,Regionalliga Ost Herren,MFBC Schkeuditz/Leipzig,PSV 90 Dessau,3,10,T,F
15472,2019-02-02,Regionalliga Ost Herren,USV Halle Saalebiber II,Floor Fighters Chemnitz II,3,7,T,F
15230,2019-02-03,Verbandsliga Ost Herren St. 1,SSV Heidenau,USV Jena,2,4,T,F
15231,2019-02-03,Verbandsliga Ost Herren St. 1,Unihockey Igels Dresden II,Floorball Bautzen,6,5,T,F
15266,2019-02-03,Verbandsliga Ost Herren St. 2,MFBC Leipzig/Schkeuditz,Floorball Tigers Magdeburg,5,18,T,F
15265,2019-02-03,Verbandsliga Ost Herren St. 2,Black Lions Landsberg,TSG Füchse II,5,6,T,F
15807,2019-02-09,Regionalliga Süd: Staffel BW,SV 03 Tübingen Sharks,Sportvg Feuerbach 1,2,1,T,F
13796,2019-02-09,Regionalliga Süd Staffel Bayern Süd,Lumberjacks Rohrdorf,VfL Red Hocks Kaufering II,4,7,T,F
14386,2019-02-09,1. FBL,Floor Fighters Chemnitz,Blau-Weiß 96 Schenefeld,8,5,T,F
13936,2019-02-09,Herren Regionalliga Nord,PSV Flensburg,Seabulls,9,10,T,F
